Streets Shoot Out Results,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
1,86,Jackie Ding,STREET MODIFIED - RWD,1:14.665,Supra
2,744,Robert Robles,STREET MODIFIED - RWD,1:18.261,GR Supra
3,842,Kyle Robinson,STREET MODIFIED - RWD,1:18.287,Supra
4,902,Hana Burton,STREET MODIFIED - RWD,1:21.459,Supra
5,196,Christopher Mayfield,STREET GT - RWD,1:21.545,Evora S
6,344,Ron Chang,STREET MODIFIED - RWD,1:21.819,E46 M3
7,339,Henry Lam,STREET MODIFIED - RWD,1:22.367,RX-7
