Heat 7 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
1,131,Michael Forsythe,TRACK MODIFIED - RWD,58.543,S2000
2,150,Alexander Moss,STREET MODIFIED - RWD,58.967,S2000
3,86,Jackie Ding,STREET MODIFIED - RWD,59.325,Supra #TA90
4,196,Benjamin Councill,UNLIMITED - RWD,59.915,Vette
5,206,Dalton Klein,TRACK MODIFIED - RWD,1:00.365,Corvette Z06
6,28,Peter Zhang,STREET MODIFIED - AWD,1:01.386,Impreza WRX
7,281,Casey Jones,UNLIMITED - RWD,1:01.391,Corvette
8,335,Christopher Bickford,STREET GT - RWD,1:01.917,Corvette
9,6,Michael Aumick,STREET MODIFIED - AWD,1:02.049,STI
10,183,Mark Melchior,STREET MODIFIED - RWD,1:02.228,M3
11,194,Christopher Mayfield,STREET MODIFIED - RWD,1:02.413,M3
12,128,Joshua Hanger,STREET MODIFIED - RWD,1:02.448,RX-7
13,55,Charles Miller,STREET - AWD,1:02.719,Evo IX
14,54,Hsun Chen,STREET GT - RWD,1:03.370,M3
15,218,Matthew Thompson,TRACK MODIFIED - RWD,1:03.679,Mustang
16,134,Henry Broddle,STREET MODIFIED - RWD,1:03.836,MR2
17,119,Brandon Oglesby,STREET MODIFIED - RWD,1:03.896,135i
18,717,Drew Cleaver,TRACKBATTLE EV - AWD,1:04.112,Model 3
19,523,Scott Musgrove,UNLIMITED - AWD,1:04.121,STI
20,437,Cory Ross,TRACK MODIFIED - RWD,1:04.163,M3
21,13,Jerami Bailey,STREET MODIFIED - RWD,1:04.315,FRS
22,66,Ben Thorn,STREET - FWD,1:04.393,Civic
23,426,Adam Wood,STREET - AWD,1:04.497,Impreza
24,118,Jason Owens,STREET - FWD,1:04.898,Civic Si
25,26,Christopher Lathrop,STREET MODIFIED - AWD,1:05.013,Mazdaspeed 6
26,255,Ryan Seiler,STREET MODIFIED - RWD,1:05.376,S2000
27,16,Alex Peitz,STREET GT - RWD,1:05.411,Corvette
28,551,Michael Pagano,STREET MODIFIED - RWD,1:05.792,135i
29,184,William Rengel,STREET MODIFIED - RWD,1:05.931,Miata
30,187,Nick Stentiford,STREET - RWD,1:05.960,Silvia
31,387,Enrique Martinez,STREET MODIFIED - RWD,1:06.011,M3
32,14,Kal Fortner,STREET - RWD,1:06.251,BRZ
33,461,Luccia Cafiero,STREET MODIFIED - AWD,1:06.387,STi
34,512,Kevin Parlett,STREET MODIFIED - RWD,1:06.575,Skyline
35,27,Ken Devriese,STREET - RWD,1:06.599,S2000
36,137,Dustin McDaniel,STREET - RWD,1:06.646,BRZ
37,92,Kait Schirado,STREET GT - AWD,1:06.808,335i X-drive
38,731,David Vong,STREET MODIFIED - RWD,1:06.815,FRS
39,355,Alice Stern,STREET - AWD,1:06.826,STi
40,111,Chris Scheidecker,STREET - RWD,1:07.074,S2000
41,313,Nathaniel Eaton,TRACK MODIFIED - RWD,1:07.224,350z
42,667,Cassidy Coghlin,STREET - FWD,1:07.293,Cooper S
43,981,Saman Ahmadi,STREET MODIFIED - RWD,1:07.714,BRZ
44,100,Vincent Miller,STREET - FWD,1:07.726,Civic Si
45,209,Dominick Tapia,STREET - FWD,1:07.865,Civic hatchback
46,423,Jeffrey Tattershall,STREET - FWD,1:07.866,Civic Si
47,38,Ernestas Puzelis,TRACK MODIFIED - RWD,1:07.976,370z
48,303,Ryan Dussex,STREET - FWD,1:08.332,Civic
49,701,Monique Forsythe,STREET GT - RWD,1:08.333,M3
50,127,Jesse Shapiro,STREET - RWD,1:08.765,MX-5 Miata
51,669,Austin Shipley,STREET - FWD,1:08.794,Civic Type R
52,817,Quin Underwood,TRACK MODIFIED - FWD,1:09.387,Integra
53,711,Kieran O'Callaghan,TRACK MODIFIED - RWD,1:09.543,240sx
54,69,Kevin Hardin,STREET - RWD,1:09.700,350z
55,366,Kane Jacobs,STREET - RWD,1:09.811,S2000
56,219,Brett Bouwer,STREET MODIFIED - AWD,1:09.897,Wrx sti
57,410,Seth Confer,STREET - FWD,1:10.037,Neon
58,710,Steven Graham,STREET - FWD,1:10.226,Civic Si
59,239,Sean O'Brine,STREET - RWD,1:10.437,IS300
60,47,Nicholas Lucchesi,STREET - FWD,1:11.007,Civic
61,221,Joseph King,TRACK MODIFIED - FWD,1:11.085,Festiva
62,142,Juan Johnson,STREET MODIFIED - RWD,1:11.935,S2000
63,188,Erich Pfalzgraf,UNLIMITED - RWD,1:12.253,Miata
64,68,Daniel Montanez,STREET - RWD,1:13.203,BRZ
65,139,Kevin Head,SUNDAE CUP / SPECFIT - FWD,1:14.500,Fit
