Heat 7 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
1,212,Shawn Krebsbach,STREET MOD - AWD,58.432,Evo
2,458,Team Dangerous Enterprises,UNLIMITED - AWD,58.531,GT-R
3,772,Derek Boyd,UNLIMITED - AWD,58.533,Evo X
4,6,Michael Aumick,STREET MOD - AWD,59.560,Sti
5,206,Dalton Klein,TRACK MOD - RWD,1:00.851,corvette
6,437,Cory Ross,TRACK MOD - RWD,1:01.733,M3
7,919,Gregory Paine,STREET GT - RWD,1:02.599,Shelby GT350R
8,207,Adam Wood,STREET - AWD,1:02.692,Impreza
9,55,Charles Miller,STREET - AWD,1:02.699,Evo 9
10,721,Micah Evonitz,STREET GT - RWD,1:02.719,Corvette ZO6
11,727,Trey Tyler,STREET - AWD,1:02.759,WRX STI
12,197,Kendall Samuel,UNLIMITED - AWD,1:02.869,Impreza
13,218,Matthew Thompson,TRACK MOD - RWD,1:02.970,Mustang
14,224,Charlie Whitney,UNLIMITED - FWD,1:03.015,Festiva
15,310,Mike Coons,STREET - AWD,1:03.047,Impreza WRX STI
16,2,Ryan Dussex,UNLIMITED - AWD,1:03.082,Impreza
17,511,Peter Granberg,STREET MOD - RWD,1:03.113,BRZ
18,66,Ben Thorn,CLUB TR - FWD,1:03.572,Civic
19,13,Jerami Bailey,STREET MOD - RWD,1:03.862,Frs
20,255,Ryan Seiler,CLUB TR - RWD,1:03.914,S2000
21,834,Andrew Voelkel,STREET GT - RWD,1:04.256,Corvette C8
22,469,Rich Enriquez,STREET MOD - RWD,1:04.289,Supra
23,210,Randie Gray,STREET MOD - AWD,1:04.313,WRX
24,315,Corey Kononchuk,STREET - RWD,1:04.761,4C
25,396,Tyler Starr,TRACK MOD - RWD,1:04.901,FRS
26,669,Austin Shipley,STREET GT - RWD,1:04.999,Supra
27,355,Alice Stern,STREET - AWD,1:05.353,STi
28,234,Brad Riemann,STREET - AWD,1:05.494,Focus RS
29,527,Jackson Jensen,CLUB TR - RWD,1:05.511,S2000
30,461,Luccia Cafiero,STREET MOD - AWD,1:05.674,STi
31,26,Christopher Lathrop,TRACK MOD - AWD,1:05.696,Mazdaspeed 6
32,595,Dustin Williams,TRACK MOD - RWD,1:05.697,S2000
33,736,Cody Smith,STREET MOD - RWD,1:06.777,Cutlass
34,108,Daniel Walker,STREET MOD - RWD,1:07.152,BRZ
35,317,TGA Performance,STREET - AWD,1:07.220,WRX
36,209,Dominick Tapia,STREET - FWD,1:07.226,Civic hatch
37,423,Jeffrey Tattershall,CLUB TR - FWD,1:08.234,CRX
38,237,Geoffrey Hamilton,TRACK MOD - RWD,1:08.282,325i
39,142,Juan Johnson,CLUB TR - RWD,1:08.333,S2000
40,369,Lucas Urban,TRACK MOD - FWD,1:08.857,Escort Zx2
41,410,Seth Confer,CLUB TR - FWD,1:09.105,CRX SI
42,434,Alan Lehman,STREET - FWD,1:09.184,TL
43,810,Matthew Overstreet,CLUB TR - FWD,1:09.424,Fiesta ST
44,223,Chelsea Tattershall,STREET GT - RWD,1:10.484,370z
45,48,Torry Skurski,STREET - RWD,1:11.404,328i
46,47,Nicholas Lucchesi,STREET - FWD,1:11.995,Civic
47,411,Hard Times Racing,SUNDAE CUP - FWD,1:12.931,Fit
48,139,Team Brap,SUNDAE CUP - FWD,1:13.082,Fit
49,229,James Immormino,STREET - FWD,1:13.891,Prelude
50,926,James Morgan,SUNDAE CUP - FWD,1:14.034,Fit
51,219,Brett Bouwer,STREET MOD - AWD,1:14.036,WRX STI
52,969,Peter Lindberg,SUNDAE CUP - FWD,1:14.86 HA,FIT
55,254,Dusty Michael,SUNDAE CUP - FWD,1:15.932,Fit
56,,,,,
57,,,,,
58,,,,,
59,,,,,
60,,,,,
61,,,,,
62,,,,,
63,,,,,
64,,,,,
66,,,,,
67,,,,,
68,,,,,
69,,,,,
70,,,,,
71,,,,,
72,,,,,
