Heat 3 Results All Groups,,,,,
Pos,No.,Name,Class,Best Time of Heat,Model/Engine
1,72,Feras Qartoumy,UNLIMITED - RWD,53.710,Corvette
2,458,Team Dangerous Enterprises,UNLIMITED - AWD,59.080,GT-R
3,131,Michael Forsythe,TRACK MOD - RWD,59.495,S2000
4,70,Dewey DeWitt,STREET MOD - AWD,59.625,Impreza L (Boogeyman)
5,772,Derek Boyd,UNLIMITED - AWD,1:01.008,Evo X
6,303,Alexander England,UNLIMITED - FWD,1:01.882,S3
7,919,Gregory Paine,STREET GT - RWD,1:02.997,Shelby GT350R
8,227,Bob Boileau,SUPER UNLIMITED - RWD,1:03.060,M3
9,2,Ryan Dussex,UNLIMITED - AWD,1:03.557,Impreza
10,55,Charles Miller,STREET - AWD,1:03.700,Evo 9
11,721,Micah Evonitz,STREET GT - RWD,1:03.887,Corvette ZO6
12,246,Josh Tenge,UNLIMITED - AWD,1:04.026,TTRS
13,207,Adam Wood,STREET - AWD,1:04.029,Impreza
14,218,Matthew Thompson,TRACK MOD - RWD,1:04.163,Mustang
15,78,Kash Singh,UNLIMITED - RWD,1:04.202,Mustang
16,66,Ben Thorn,CLUB TR - FWD,1:04.377,Civic
17,224,Charlie Whitney,UNLIMITED - FWD,1:04.776,Festiva
18,210,Randie Gray,STREET MOD - AWD,1:04.854,WRX
19,14,Kal Fortner,STREET MOD - AWD,1:04.977,S4
20,727,Trey Tyler,STREET - AWD,1:05.104,WRX STI
21,255,Ryan Seiler,CLUB TR - RWD,1:05.360,S2000
22,332,Rick Ansay,STREET GT - AWD,1:05.452,RS3
23,13,Jerami Bailey,STREET MOD - RWD,1:05.497,Frs
24,315,Corey Kononchuk,STREET - RWD,1:06.253,4C
25,26,Christopher Lathrop,TRACK MOD - AWD,1:06.261,Mazdaspeed 6
26,469,Rich Enriquez,STREET MOD - RWD,1:06.277,Supra
27,437,Cory Ross,TRACK MOD - RWD,1:06.330,M3
28,355,Alice Stern,STREET - AWD,1:06.374,STi
29,781,Dave Stock,SUPER UNLIMITED - RWD,1:06.424,Cup Car
30,461,Luccia Cafiero,STREET MOD - AWD,1:06.528,STi
31,396,Tyler Starr,TRACK MOD - RWD,1:06.555,FRS
32,669,Austin Shipley,STREET GT - RWD,1:06.775,Supra
33,234,Brad Riemann,STREET - AWD,1:06.973,Focus RS
34,595,Dustin Williams,TRACK MOD - RWD,1:07.169,S2000
35,209,Dominick Tapia,STREET - FWD,1:07.232,Civic hatch
36,711,Kieran O'Callaghan,UNLIMITED - RWD,1:07.268,240sx
37,965,Jaryd Thomson,TRACK MOD - FWD,1:07.334,GTI
38,108,Daniel Walker,STREET MOD - RWD,1:07.889,BRZ
39,889,Brian Reilly,TRACK MOD - RWD,1:07.929,Miata
40,999,Daniel Escobar,STREET MOD - FWD,1:08.082,Civic si
41,976,Wes Case,UNLIMITED - RWD,1:08.540,M3
42,736,Cody Smith,STREET MOD - RWD,1:08.745,Cutlass
43,810,Matthew Overstreet,CLUB TR - FWD,1:08.976,Fiesta ST
44,206,Dalton Klein,TRACK MOD - RWD,1:08.987,corvette
45,317,TGA Performance,STREET - AWD,1:09.229,WRX
46,423,Jeffrey Tattershall,CLUB TR - FWD,1:09.328,CRX
47,6,Michael Aumick,STREET MOD - AWD,1:09.357,Sti
48,142,Juan Johnson,CLUB TR - RWD,1:09.392,S2000
49,237,Geoffrey Hamilton,TRACK MOD - RWD,1:09.485,325i
50,410,Seth Confer,CLUB TR - FWD,1:09.875,CRX SI
51,434,Alan Lehman,STREET - FWD,1:10.211,TL
52,264,Nathan Jones,STREET - RWD,1:10.595,G35
53,239,Sean O'Brine,STREET MOD - RWD,1:10.625,IS300
54,68,Daniel Montanez,CLUB TR - AWD,1:11.307,BRZ
55,219,Brett Bouwer,STREET MOD - AWD,1:11.944,WRX STI
56,47,Nicholas Lucchesi,STREET - FWD,1:12.380,Civic
57,48,Torry Skurski,STREET - RWD,1:12.602,328i
58,138,David Bruner,UNLIMITED - RWD,1:14.138,Miata
59,411,Hard Times Racing,SUNDAE CUP - FWD,1:14.687,Fit
60,229,James Immormino,STREET - FWD,1:14.937,Prelude
61,139,Team Brap,SUNDAE CUP - FWD,1:15.019,Fit
62,926,James Morgan,SUNDAE CUP - FWD,1:16.031,Fit
63,969,Peter Lindberg,SUNDAE CUP - FWD,1:16.880,FIT
64,254,Dusty Michael,SUNDAE CUP - FWD,1:17.236,Fit
65,511,Peter Granberg,STREET MOD - RWD,8:04.352,BRZ
68,,,,,
69,,,,,
70,,,,,
71,,,,,
72,,,,,
73,,,,,
74,,,,,
75,,,,,
76,,,,,
77,,,,,
78,,,,,
